src_form,tgt_form,tgt_lang,meaning,sem_field,sem_cat,ID,Target_Form_ID,Target_Form_Row_ID,Target_WOLD_ID,Target_Language_ID_CLDF,Target_Glottocode,Source_Language,Source_Glottocode,Parameter_ID,Concepticon_ID,Concepticon_Gloss,Target_Borrowed,Target_Borrowed_Score,Borrowing_Comment,Borrowing_Source,label_loan,neg_type,pair_source,src_form_norm,tgt_form_norm,row_uid
акшы͂лгы͂ды͂мс,óša,Seychelles Creole,the canoe,Motion,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,акшы͂лгы͂ды͂мс,óša,cognate_external_0004778
Hütte,hut,Dutch,the hut,The house,Noun,15865.0,Dutch-7-13-1,5992.0,12.0,12.0,dutc1256,High German,stan1295,7-13,1678.0,HUT,1. clearly borrowed,1.0,,,1,positive,wold_positive,Hütte,hut,pos_0015073
aši͔ńe,osch-kol,Swahili,the veil,Clothing and grooming,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,aši͔ńe,osch-kol,cognate_external_0004413
óša,akšə̑ldə̑ms,Tarifiyt Berber,the minister,Modern world,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,óša,akšə̑ldə̑ms,cognate_external_0010030
*balgacs,balgačno,Selice Romani,left,Spatial relations,Adjective,754.0,SeliceRomani-12-42-2,48848.0,9.0,9.0,west2376,Hungarian,hung1274,12-42,244.0,LEFT,1. clearly borrowed,1.0,,,1,positive,wold_positive,*balgacs,balgačno,pos_0000741
heart,λύκος,Q'eqchi',the insect,Animals,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,heart,λύκος,noncognate_external_0008535
ɯrɑx,urɑ:χ,Tarifiyt Berber,the garden,Agriculture and vegetation,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ɯrɑx,urɑ:χ,cognate_external_0008879
grandis,granddaughter,English,the granddaughter,Kinship,Noun,14692.0,English-2-49-1,7071.0,13.0,13.0,stan1293,Latin,,2-49,1619.0,GRANDDAUGHTER,1. clearly borrowed,1.0,,,1,positive,wold_positive,grandis,granddaughter,pos_0014032
amaskiː,xɛmu,Saramaccan,the knife(1),Food and drink,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,amaskiː,xɛmu,noncognate_external_0004828
huikitrrel,wuketril,Mapudungun,the barn owl,Animals,Noun,3551.0,Mapudungun-3-99908-1,34486.0,41.0,41.0,mapu1245,Gününa Yajüch,puel1244,3-99908,,,3. perhaps borrowed,0.5,,,1,positive,wold_positive,huikitrrel,wuketril,pos_0003463
lapan,lapan,Ceq Wong,eight,Quantity,Function word,9190.0,CeqWong-13-08-1,5076.0,26.0,26.0,chew1245,Malay,stan1306,13-08,1705.0,EIGHT,1. clearly borrowed,1.0,,,1,positive,wold_positive,lapan,lapan,pos_0008784
ascha,tuγə,Bezhta,the chimney,The house,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ascha,tuγə,noncognate_external_0007609
kɔtu,ašo,Yaqui,zero,Quantity,Function word,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,kɔtu,ašo,noncognate_external_0003562
ɨraːx,múina,Indonesian,the anchor,Motion,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ɨraːx,múina,noncognate_external_0005637
aksu,akšə̑·lgə̑ftə̑ms,Ceq Wong,the child(1),Kinship,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,aksu,akšə̑·lgə̑ftə̑ms,noncognate_external_0003362
ɨraχ,măin,Hawaiian,the beer,Food and drink,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ɨraχ,măin,noncognate_external_0009439
strâta,strâza,Old High German,the street,Modern world,Noun,11308.0,OldHighGerman-23-395-1,36855.0,11.0,11.0,oldh1241,Late Latin,,23-395,1362.0,STREET,1. clearly borrowed,1.0,,,1,positive,wold_positive,strâta,strâza,pos_0010771
fuß,ырах,Manange,the coat,Clothing and grooming,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,fuß,ырах,noncognate_external_0001391
gáashìi,njíshì,Kanuri,the beard,The body,Noun,17725.0,Kanuri-4-142-1,23459.0,5.0,5.0,cent2050,Hausa,haus1257,4-142,678.0,BEARD,4. very little evidence for borrowing,0.25,,,1,positive,wold_positive,gáashìi,njíshì,pos_0016842
tɐ̞wɐ̞ksɨ,tuːxsu,Wichí,the shell,Animals,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,tɐ̞wɐ̞ksɨ,tuːxsu,cognate_external_0000162
tas,ˀd̬jǿlo,Dutch,the toucan,Animals,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,tas,ˀd̬jǿlo,cognate_external_0002999
akšə̑pńəms,mundaɣa,Gurindji,to pull,Basic actions and technology,Verb,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,akšə̑pńəms,mundaɣa,noncognate_external_0009190
korèk,korék api,Indonesian,the match,The physical world,Noun,9467.0,Indonesian-1-87-1,16506.0,27.0,27.0,indo1316,Balinese,bali1278,1-87,1133.0,MATCH,5. no evidence for borrowing,0.0,,,1,positive,wold_positive,korèk,korék api,pos_0009059
mèche,match,English,the match,The physical world,Noun,10030.0,English-1-87-1,7038.0,13.0,13.0,stan1293,French,stan1290,1-87,1133.0,MATCH,1. clearly borrowed,1.0,,,1,positive,wold_positive,mèche,match,pos_0009600
lápiz,lapi,Mapudungun,the pencil,Basic actions and technology,Noun,3469.0,Mapudungun-9-99915-1,35406.0,41.0,41.0,mapu1245,Spanish,stan1288,9-99915,,,1. clearly borrowed,1.0,,,1,positive,wold_positive,lápiz,lapi,pos_0003381
sān,san,Japanese,three,Quantity,Function word,2431.0,Japanese-13-03-2,21047.0,21.0,21.0,nucl1643,Chinese,mand1415,13-03,492.0,THREE,1. clearly borrowed,1.0,,,1,positive,wold_positive,sān,san,pos_0002358
flamma,flamma,Old High German,the flame,The physical world,Noun,11232.0,OldHighGerman-1-82-1,35665.0,11.0,11.0,oldh1241,Latin,,1-82,889.0,FLAME,1. clearly borrowed,1.0,,,1,positive,wold_positive,flamma,flamma,pos_0010700
kabur,kabur (2),Indonesian,to flee,Motion,Verb,10001.0,Indonesian-10-51-3,17428.0,27.0,27.0,indo1316,Sundanese,sund1252,10-51,956.0,FLEE,1. clearly borrowed,1.0,,,1,positive,wold_positive,kabur,kabur (2),pos_0009572
trombeta,tarumbeta,Swahili,the horn or trumpet,Speech and language,Noun,8373.0,Swahili-18-73-1,53172.0,1.0,1.0,swah1253,Portuguese,port1283,18-73,2136.0,BRASS INSTRUMENT (HORN OR TRUMPET),1. clearly borrowed,1.0,,,1,positive,wold_positive,trombeta,tarumbeta,pos_0007989
zil,cil,Lower Sorbian,the intention,Cognition,Noun,18387.0,LowerSorbian-17-41-3,28932.0,10.0,10.0,lowe1385,Middle High German,midd1343,17-41,1162.0,INTENTION,1. clearly borrowed,1.0,,,1,positive,wold_positive,zil,cil,pos_0017477
árka,arka,Kildin Saami,the arch,The house,Noun,4478.0,KildinSaami-7-58-1,26656.0,14.0,14.0,kild1236,Russian,russ1263,7-58,876.0,ARCH,1. clearly borrowed,1.0,,,1,positive,wold_positive,árka,arka,pos_0004379
akšə̑ldan,ошо,Takia,the bottle,Modern world,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,akšə̑ldan,ошо,cognate_external_0004869
чжéгеръ,джурегымъ,Seychelles Creole,to be silent,Speech and language,Verb,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,чжéгеръ,джурегымъ,cognate_external_0007952
yìmŭ,gibo,Japanese,the stepmother,Kinship,Noun,2310.0,Japanese-2-72-2,19888.0,21.0,21.0,nucl1643,Chinese,mand1415,2-72,236.0,STEPMOTHER,1. clearly borrowed,1.0,,,1,positive,wold_positive,yìmŭ,gibo,pos_0002247
йирак,ɜraːχ,Imbabura Quechua,the father's brother,Kinship,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,йирак,ɜraːχ,cognate_external_0008651
mō[nǯ]ika,akšana,Hausa,to read,Speech and language,Verb,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,mō[nǯ]ika,akšana,noncognate_external_0003022
mīr,múkátai,Indonesian,the rug,Basic actions and technology,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,mīr,múkátai,noncognate_external_0000361
jɤ̈ɾɑqh,pemun,Lower Sorbian,the scorpion,Animals,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,jɤ̈ɾɑqh,pemun,noncognate_external_0006292
jirak,tʃjyrjekh,Swahili,the board,The house,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,jirak,tʃjyrjekh,cognate_external_0006756
yemis,ďiméčo,Selice Romani,the fruit,Food and drink,Noun,12674.0,SeliceRomani-5-71-1,48313.0,9.0,9.0,west2376,Turkic,,5-71,1507.0,FRUIT,1. clearly borrowed,1.0,,,1,positive,wold_positive,yemis,ďiméčo,pos_0012124
tre,mǖkǖ,Hawaiian,to sweep,Basic actions and technology,Verb,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,tre,mǖkǖ,noncognate_external_0007803
aŋga,xorɨ,Ceq Wong,the table,The house,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,aŋga,xorɨ,noncognate_external_0000120
чжéгеръ,ioрекъ,Takia,the lead,Basic actions and technology,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,чжéгеръ,ioрекъ,cognate_external_0008139
ďolo,tas,Tarifiyt Berber,the rabbit,Animals,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ďolo,tas,cognate_external_0008318
osch-kol,akšəmə̑ms,Kildin Saami,the bear,Animals,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,osch-kol,akšəmə̑ms,cognate_external_0010339
qəhwa,řqəhwa,Tarifiyt Berber,the coffee,Modern world,Noun,5834.0,TarifiytBerber-23-91-1,2930.0,6.0,6.0,tari1263,Arabic (Moroccan),moro1292,23-91,1299.0,COFFEE,1. clearly borrowed,1.0,,,1,positive,wold_positive,qəhwa,řqəhwa,pos_0005553
ɣənzur,aɣənzua,Tarifiyt Berber,the face,The body,Noun,5890.0,TarifiytBerber-4-204-3,1593.0,6.0,6.0,tari1263,Arabic (Moroccan),moro1292,4-204,1560.0,FACE,3. perhaps borrowed,0.5,,,1,positive,wold_positive,ɣənzur,aɣənzua,pos_0005607
ˈtu.u̯ɜd̥wu,túgschu,Sakha,the waterfall,The physical world,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ˈtu.u̯ɜd̥wu,túgschu,cognate_external_0000113
ada,ашо,Yaqui,the sculptor,Basic actions and technology,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ada,ашо,noncognate_external_0005009
*porǫč-i-ti,parančolinen,Selice Romani,to command or order,Social and political relations,Verb,12757.0,SeliceRomani-19-45-1,49289.0,9.0,9.0,west2376,Slavic,,19-45,1998.0,COMMAND,1. clearly borrowed,1.0,,,1,positive,wold_positive,*porǫč-i-ti,parančolinen,pos_0012207
naʕam,ná'àm,Hausa,yes,Cognition,Function word,11082.0,Hausa-17-55-2,12039.0,4.0,4.0,haus1257,Arabic,stan1318,17-55,1268.0,YES,1. clearly borrowed,1.0,,,1,positive,wold_positive,naʕam,ná'àm,pos_0010564
martillo,maltiya,Wichí,the hammer,Basic actions and technology,Noun,12510.0,Wichi-9-49-1,61980.0,40.0,40.0,wich1264,Spanish,stan1288,9-49,1481.0,HAMMER,1. clearly borrowed,1.0,,,1,positive,wold_positive,martillo,maltiya,pos_0011960
titi,titi,Mapudungun,the lead,Basic actions and technology,Noun,3415.0,Mapudungun-9-68-1,34986.0,41.0,41.0,mapu1245,Quechua,,9-68,627.0,LEAD (CHEMICAL ELEMENT),1. clearly borrowed,1.0,,,1,positive,wold_positive,titi,titi,pos_0003327
ull,ull,Kildin Saami,the wool,Clothing and grooming,Noun,4116.0,KildinSaami-6-22-1,26567.0,14.0,14.0,kild1236,North Germanic,,6-22,964.0,WOOL,1. clearly borrowed,1.0,,,1,positive,wold_positive,ull,ull,pos_0004024
paisā,pesa,Swahili,the money,Possession,Noun,8612.0,Swahili-11-43-2,52685.0,1.0,1.0,swah1253,Hindi-Urdu,urdu1245,11-43,1559.0,MONEY,1. clearly borrowed,1.0,,,1,positive,wold_positive,paisā,pesa,pos_0008221
kuŋguni,kòngona,Malagasy,the tick,Animals,Noun,2991.0,Malagasy-3-835-1,29560.0,28.0,28.0,plat1254,Bantu,,3-835,1527.0,TICK,1. clearly borrowed,1.0,,,1,positive,wold_positive,kuŋguni,kòngona,pos_0002904
ls'aq,ǧǧəssəq,Tarifiyt Berber,the glue,Basic actions and technology,Noun,5437.0,TarifiytBerber-9-56-1,2115.0,6.0,6.0,tari1263,Arabic (Moroccan),moro1292,9-56,1069.0,GLUE,1. clearly borrowed,1.0,,,1,positive,wold_positive,ls'aq,ǧǧəssəq,pos_0005175
matmat,matmat,Takia,the grave,The body,Noun,1324.0,Takia-4-79-1,53802.0,29.0,29.0,taki1248,Tok Pisin,tokp1240,4-79,1773.0,GRAVE,1. clearly borrowed,1.0,,,1,positive,wold_positive,matmat,matmat,pos_0001303
garaf,gheară,Romanian,the claw,The body,Noun,15258.0,Romanian-4-345-1,43143.0,8.0,8.0,roma1327,Arabic,stan1318,4-345,72.0,CLAW,2. probably borrowed,0.75,,,1,positive,wold_positive,garaf,gheară,pos_0014597
calle,kalle,Mapudungun,the street,Modern world,Noun,3530.0,Mapudungun-23-395-1,35589.0,41.0,41.0,mapu1245,Spanish,stan1288,23-395,1362.0,STREET,1. clearly borrowed,1.0,,,1,positive,wold_positive,calle,kalle,pos_0003442
p'uyu,fuyu,Imbabura Quechua,the cloud,The physical world,Noun,16301.0,ImbaburaQuechua-1-73-1,15102.0,37.0,37.0,imba1240,Cuzco Quechua,cusc1236,1-73,1489.0,CLOUD,1. clearly borrowed,1.0,,,1,positive,wold_positive,p'uyu,fuyu,pos_0015505
plem'ánnik,pl'eménihk,Kildin Saami,the nephew,Kinship,Noun,3991.0,KildinSaami-2-53-1,26180.0,14.0,14.0,kild1236,Russian,russ1263,2-53,1063.0,NEPHEW,1. clearly borrowed,1.0,,,1,positive,wold_positive,plem'ánnik,pl'eménihk,pos_0003903
tóksche,tuɛ,Hausa,the good luck,Emotions and values,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,tóksche,tuɛ,cognate_external_0005642
mírh,"jürak,",Manange,the motor,Modern world,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,mírh,"jürak,",noncognate_external_0003123
kɵj,ďolo,Ceq Wong,the grandfather,Kinship,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,kɵj,ďolo,noncognate_external_0008613
syrex,ȡ͚͡ʑ̞̆̆ɪ̆ɹ̠̆̆ɰæ̽q̟ˁh,Gawwada,the adze,Basic actions and technology,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,syrex,ȡ͚͡ʑ̞̆̆ɪ̆ɹ̠̆̆ɰæ̽q̟ˁh,cognate_external_0000808
ǯola,akšu,Tarifiyt Berber,the brain,The body,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ǯola,akšu,noncognate_external_0002677
kaasshin-a,kaašanko,Gawwada,the shield,Warfare and hunting,Noun,16256.0,Gawwada-20-34-1,9550.0,3.0,3.0,gaww1239,Konso,kons1243,20-34,1064.0,SHIELD,4. very little evidence for borrowing,0.25,,,1,positive,wold_positive,kaasshin-a,kaašanko,pos_0015463
ʂʉrɐq,"зюрякъ,",Indonesian,to drop,Motion,Verb,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,ʂʉrɐq,"зюрякъ,",cognate_external_0001299
о́шо,akšə̑pńəms,Zinacantán Tzotzil,the rope,Basic actions and technology,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,о́шо,akšə̑pńəms,cognate_external_0010354
azu*car,7asuka,Zinacantán Tzotzil,the sugar,Food and drink,Noun,6201.0,ZinacantanTzotzil-5-85-1,57413.0,33.0,33.0,tzot1259,Spanish,stan1288,5-85,862.0,SUGAR,1. clearly borrowed,1.0,,,1,positive,wold_positive,azu*car,7asuka,pos_0005890
muszlim,muslimo,Selice Romani,the Muslim,Religion and belief,Noun,15671.0,SeliceRomani-22-99909-1,49413.0,9.0,9.0,west2376,Hungarian,hung1274,22-99909,,,1. clearly borrowed,1.0,,,1,positive,wold_positive,muszlim,muslimo,pos_0014879
чурегмъ,hʉrjax,English,the razor,Clothing and grooming,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,чурегмъ,hʉrjax,cognate_external_0006606
йөрәк,amaskiː,Malagasy,the corner,Spatial relations,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,йөрәк,amaskiː,noncognate_external_0007410
yām,jam,Indonesian,the hour,Time,Noun,9637.0,Indonesian-14-51-1,17777.0,27.0,27.0,indo1316,Hindi-Urdu,urdu1245,14-51,1353.0,HOUR,1. clearly borrowed,1.0,,,1,positive,wold_positive,yām,jam,pos_0009218
акшы͂лгы͂ды͂мс,aši·ksna,Imbabura Quechua,the palm of the hand,The body,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,акшы͂лгы͂ды͂мс,aši·ksna,cognate_external_0009303
ʨërɛ́,múkátai,White Hmong,the toilet,Modern world,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ʨërɛ́,múkátai,noncognate_external_0006934
ebure,akšə̑lgə̑ftə̑ms,Selice Romani,to raise,Agriculture and vegetation,Verb,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ebure,akšə̑lgə̑ftə̑ms,noncognate_external_0005143
akšə̑mə̑ms,ошъ,Bezhta,the disease,The body,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,akšə̑mə̑ms,ошъ,cognate_external_0005216
alʕibra,líwùlà,Kanuri,the needle(1),Clothing and grooming,Noun,17754.0,Kanuri-6-36-1,23746.0,5.0,5.0,cent2050,Arabic,stan1318,6-36,1382.0,NEEDLE (FOR SEWING),1. clearly borrowed,1.0,,,1,positive,wold_positive,alʕibra,líwùlà,pos_0016871
tuɣɵni:,туксу,Kanuri,the shop/store,Possession,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,tuɣɵni:,туксу,cognate_external_0005758
ħažatχana,ħažaχana,Archi,the toilet,Modern world,Noun,8922.0,Archi-23-52-1,1234.0,16.0,16.0,arch1244,Avar,avar1256,23-52,219.0,TOILET,1. clearly borrowed,1.0,,,1,positive,wold_positive,ħažatχana,ħažaχana,pos_0008519
акшы͂лгы͂ды͂мс,ašolt,Selice Romani,the armour,Warfare and hunting,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,акшы͂лгы͂ды͂мс,ašolt,cognate_external_0009445
syr,sɨːr (2),Sakha,the cheese,Food and drink,Noun,17154.0,Sakha-5-88-1,45439.0,19.0,19.0,yaku1245,Russian,russ1263,5-88,1569.0,CHEESE,1. clearly borrowed,1.0,,,1,positive,wold_positive,syr,sɨːr (2),pos_0016332
miskīn,maskini,Swahili,poor,Possession,Adjective,8245.0,Swahili-11-52-1,52688.0,1.0,1.0,swah1253,Arabic,stan1318,11-52,1674.0,POOR,1. clearly borrowed,1.0,,,1,positive,wold_positive,miskīn,maskini,pos_0007861
múkátai,ɟɵʟo,Kildin Saami,the calendar,Modern world,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,múkátai,ɟɵʟo,noncognate_external_0004681
vík-a-ti (víč-),vičinen,Selice Romani,to shout,Speech and language,Verb,926.0,SeliceRomani-18-13-1,49216.0,9.0,9.0,west2376,Croatian,croa1245,18-13,715.0,SHOUT,1. clearly borrowed,1.0,,,1,positive,wold_positive,vík-a-ti (víč-),vičinen,pos_0000913
tuγə,ascha,Archi,the town,Social and political relations,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,tuγə,ascha,noncognate_external_0002315
beretva,beretva,Selice Romani,the razor,Clothing and grooming,Noun,491.0,SeliceRomani-6-93-1,48401.0,9.0,9.0,west2376,Hungarian,hung1274,6-93,151.0,RAZOR,1. clearly borrowed,1.0,,,1,positive,wold_positive,beretva,beretva,pos_0000479
klĕšta,cleşte,Romanian,the tongs,Food and drink,Noun,11650.0,Romanian-5-391-1,43386.0,8.0,8.0,roma1327,Slavic,,5-391,272.0,TONGS,1. clearly borrowed,1.0,,,1,positive,wold_positive,klĕšta,cleşte,pos_0011102
kalpumany,karlpumarn,Gurindji,the master,Social and political relations,Noun,20390.0,Gurindji-19-41-1,10570.0,31.0,31.0,guri1247,Wiradjuri,wira1262,19-41,383.0,MASTER,3. perhaps borrowed,0.5,,,1,positive,wold_positive,kalpumany,karlpumarn,pos_0019392
sürekx,aksu,Thai,the scissors or shears,Basic actions and technology,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,sürekx,aksu,noncognate_external_0010008
jørek,йӧрӓк,Japanese,the pasture,Animals,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,jørek,йӧрӓк,cognate_external_0007272
tua-зо,юрта,Selice Romani,the dust,The physical world,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,tua-зо,юрта,cognate_external_0000370
butylka,bɨtɨːlka,Sakha,the bottle,Modern world,Noun,17581.0,Sakha-23-56-1,46468.0,19.0,19.0,yaku1245,Russian,russ1263,23-56,1321.0,BOTTLE,1. clearly borrowed,1.0,,,1,positive,wold_positive,butylka,bɨtɨːlka,pos_0016721
ʨʏrek,χɛ́mɰuː,Tarifiyt Berber,certain,Cognition,Adjective,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ʨʏrek,χɛ́mɰuː,noncognate_external_0006175
jerak,sonne,Kanuri,to earn,Possession,Verb,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,jerak,sonne,noncognate_external_0010131
tienda,de̲nda,Otomi,the shop/store,Possession,Noun,16783.0,Otomi-11-86-1,39555.0,35.0,35.0,mezq1235,Spanish,stan1288,11-86,752.0,STORE,1. clearly borrowed,1.0,,,1,positive,wold_positive,tienda,de̲nda,pos_0015984
yard̝ā,yár̃jèe,Hausa,to permit,Social and political relations,Verb,11119.0,Hausa-19-47-1,12124.0,4.0,4.0,haus1257,Arabic,stan1318,19-47,1003.0,PERMIT,5. no evidence for borrowing,0.0,,,1,positive,wold_positive,yard̝ā,yár̃jèe,pos_0010593
lolly,loli,Takia,the candy/sweets,Modern world,Noun,13022.0,Takia-23-565-1,54737.0,29.0,29.0,taki1248,English,stan1293,23-565,874.0,CANDY,1. clearly borrowed,1.0,,,1,positive,wold_positive,lolly,loli,pos_0012472
dàamúuka,daamóot,Iraqw,the beard,The body,Noun,1628.0,Iraqw-4-142-1,18644.0,2.0,2.0,iraq1241,Datooga,dato1239,4-142,678.0,BEARD,1. clearly borrowed,1.0,,,1,positive,wold_positive,dàamúuka,daamóot,pos_0001596
mū,bruder,English,the fine,Law,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,mū,bruder,noncognate_external_0009198
aši͔ńe,акша,Dutch,the fig,Food and drink,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,aši͔ńe,акша,cognate_external_0004380
xašaba,řxəšƀəŧ,Tarifiyt Berber,the corpse,The body,Noun,13507.0,TarifiytBerber-4-77-1,1723.0,6.0,6.0,tari1263,Classical Arabic,,4-77,767.0,CORPSE,1. clearly borrowed,1.0,,,1,positive,wold_positive,xašaba,řxəšƀəŧ,pos_0012938
bnəm,mnĩm,Ceq Wong,the mountain or hill,The physical world,Noun,8934.0,CeqWong-1-22-1,4420.0,26.0,26.0,chew1245,South Aslian,,1-22,2118.0,MOUNTAIN OR HILL,2. probably borrowed,0.75,,,1,positive,wold_positive,bnəm,mnĩm,pos_0008531
джурегымъ,aga,Yaqui,to bake,Food and drink,Verb,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,джурегымъ,aga,noncognate_external_0005862
акшы͂лгы͂фты͂мс,ebure,Kildin Saami,the pig,Animals,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,акшы͂лгы͂фты͂мс,ebure,noncognate_external_0008148
mókus,mókuši,Selice Romani,the squirrel,Animals,Noun,263.0,SeliceRomani-3-869-1,48046.0,9.0,9.0,west2376,Hungarian,hung1274,3-869,1628.0,SQUIRREL,1. clearly borrowed,1.0,,,1,positive,wold_positive,mókus,mókuši,pos_0000256
heart,hjärta,Dutch,broken,Basic actions and technology,Adjective,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,heart,hjärta,cognate_external_0002878
heart,ioрекъ,Oroqen,the candle,The house,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,heart,ioрекъ,cognate_external_0008144
frater,brother,Ceq Wong,to forget,Cognition,Verb,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,frater,brother,cognate_external_0010472
ašu,àkî,Mandarin Chinese,the cart or wagon,Motion,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ašu,àkî,noncognate_external_0009863
ašo,urɑ:χ,Ceq Wong,the teacher,Cognition,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,ašo,urɑ:χ,noncognate_external_0007255
àm,jəraq,Kildin Saami,the scar,The body,Noun,,,,,,,,,,,,,,,,0,noncognate_external,test_neg.txt,àm,jəraq,noncognate_external_0002872
о́шо,ascha,Japanese,the pen,Speech and language,Noun,,,,,,,,,,,,,,,,0,cognate_external,test_pos.txt,о́шо,ascha,cognate_external_0009569
tampal,tampallu,Archi,lazy,The body,Adjective,8678.0,Archi-4-92-1,368.0,16.0,16.0,arch1244,Persian,west2369,4-92,1564.0,LAZY,1. clearly borrowed,1.0,,,1,positive,wold_positive,tampal,tampallu,pos_0008282
